fetch_utc,fetch_istanbul,parkID,parkName,district,lat,lng,capacity,emptyCapacity,occupancy,parkType,isOpen,freeTime,workHours
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3068,15 Temmuz Şehitler Meydanı Zeminaltı Otoparkı,ÜMRANİYE,41.0246,29.0915,1029,591,438,KAPALI OTOPARK,0,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2338,19 Mayıs Açık,ŞİŞLİ,41.0563,28.9941,65,0,65,AÇIK OTOPARK,1,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1751,4.Levent PD Açık Otoparkı,KAĞITHANE,41.0836,29.0081,236,111,125,AÇIK OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3328,4.Levent Servis ve Turizm Araçları Açık Otoparkı,ŞİŞLİ,41.0841,29.0054,300,91,209,AÇIK OTOPARK,1,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3412,5. Levent Gaziosmanpaşa Adliyesi Yanı Açık Otoparkı,EYÜP,41.0927,28.9494,250,206,44,AÇIK OTOPARK,0,15,07:00-23:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,104,Abide-i Hürriyet Caddesi 5,ŞİŞLİ,41.0619,28.9876,40,1,39,YOL ÜSTÜ,0,15,08:00-17:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2452,Acıbadem Açık Otoparkı,ÜSKÜDAR,41.0157,29.0574,100,86,14,AÇIK OTOPARK,0,0,06:30-16:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,346,Ada Karşısı Cep 2,BEŞİKTAŞ,41.072,29.045,30,1,29,YOL ÜSTÜ,0,15,08:00-23:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1663,Akasyalı Sokak Tenis Kulubü Önü 2,BEŞİKTAŞ,41.0867,29.0109,45,1,44,YOL ÜSTÜ,0,15,08:30-17:30
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,828,Akdeniz Caddesi 4,FATİH,41.0175,28.9435,27,1,26,YOL ÜSTÜ,0,15,09:00-18:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1913,Alibeyköy Cep Otogarı Açık Otoparkı,EYÜP,41.0879,28.9446,116,0,116,AÇIK OTOPARK,1,25,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1912,Alibeyköy Cep Otogarı Otobüs Otoparkı,EYÜP,41.0875,28.9449,5000,4965,35,AÇIK OTOPARK,1,60,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2562,Alibeyköy Yeşiltepe Zemin Altı Otoparkı,EYÜP,41.0797,28.938,159,52,107,KAPALI OTOPARK,0,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3201,Altınboynuz Sosyal Tesisleri,EYÜP,41.058,28.9447,70,1,69,AÇIK OTOPARK,0,15,08:00-23:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,758,Arap Camii Açık Otoparkı,BEYOĞLU,41.0227,28.9723,30,1,29,AÇIK OTOPARK,0,0,09:00-17:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1963,Aras Sokak 1,BÜYÜKÇEKMECE,41.0226,28.622,60,1,59,YOL ÜSTÜ,0,0,06:00-14:30
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2802,Arnavutköy Zemin Altı Otoparkı,ARNAVUTKÖY,41.1838,28.7396,700,18,682,KAPALI OTOPARK,1,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1797,Ataköy Atrium AVM,BAKIRKÖY,40.9881,28.8459,250,197,53,AÇIK OTOPARK,0,15,08:00-23:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2824,Ataköy Metro Durağı Yanı PD Zemin Altı Otoparkı,BAKIRKÖY,40.9904,28.8456,150,80,70,KAPALI OTOPARK,1,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,359,Atatürk Bulvarı 1,FATİH,41.0112,28.9534,20,1,19,YOL ÜSTÜ,0,0,07:30-18:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3087,Atatürk Kent Ormanı Otoparkı,SARIYER,41.136,29.0262,200,198,2,AÇIK OTOPARK,0,0,08:00-17:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1088,Avcılar İdo,AVCILAR,40.9712,28.7185,270,263,7,AÇIK OTOPARK,0,0,13:00-07:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2885,Azapkapı Haliç Metro Otoparkı,ŞİŞLİ,41.0245,28.9691,80,57,23,AÇIK OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2455,Azerbaycan Dostluk Parkı Zemin Altı Otoparkı,BAĞCILAR,41.0444,28.854,400,159,241,KAPALI OTOPARK,0,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2965,Bağcılar Çolakoğlu Zemin Altı Otoparkı,BAĞCILAR,41.0324,28.8345,106,0,106,KAPALI OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2576,Bağcılar Demirkapı Zemin Altı Otoparkı,BAĞCILAR,41.0499,28.8327,343,135,208,KAPALI OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3036,Bağcılar Devlet Hastanesi Yanı Zeminaltı Otoparkı,BAĞCILAR,41.0312,28.8696,1133,117,1016,KAPALI OTOPARK,1,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3071,Bağcılar Emniyet Müdürlüğü Yanı Açık Otoparkı,BAĞCILAR,41.0353,28.8598,100,75,25,AÇIK OTOPARK,1,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2873,Bağcılar Göztepe Zemin Altı,BAĞCILAR,41.0567,28.8355,120,0,120,KAPALI OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3187,Bağcılar Hürriyet Mahallesi Zemin Altı Otoparkı,BAĞCILAR,41.0291,28.8333,355,0,355,KAPALI OTOPARK,1,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2916,Bağcılar Kent Meydanı PD Zemin Altı Otoparkı,BAĞCILAR,41.0339,28.8556,1162,0,1162,KAPALI OTOPARK,0,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3261,Bağcılar Yenimahalle Zemin Altı Otoparkı,BAĞCILAR,41.0425,28.8395,525,247,278,KAPALI OTOPARK,1,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2820,Bağcılar Yıldıztepe Katlı Otoparkı,BAĞCILAR,41.0294,28.8556,350,0,350,KAPALI OTOPARK,1,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3447,Bahçelievler 23 Nisan Milli Egemenlik Zeminaltı Otoparkı,BAHÇELİEVLER,40.9988,28.8472,732,416,316,KAPALI OTOPARK,1,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2993,Bahçelievler Cumhuriyet Zeminaltı Otoparkı,BAHÇELİEVLER,41.0149,28.859,663,0,663,KAPALI OTOPARK,0,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2969,Bahçelievler Devlet Hastanesi Yanı Katlı Otoparkı,BAHÇELİEVLER,41.0072,28.8442,740,0,740,KAPALI OTOPARK,1,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3051,Bahçelievler Zafer Mh. Zeminaltı Otoparkı,BAHÇELİEVLER,41.0036,28.8351,200,54,146,KAPALI OTOPARK,1,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3236,Bahçeşehir Gölet Açık Otoparkı,BAŞAKŞEHİR,41.0719,28.6901,200,1,199,AÇIK OTOPARK,0,0,12:00-22:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1465,Bakırköy İdo Açık Otoparkı,BAKIRKÖY,40.9739,28.8761,160,122,38,AÇIK OTOPARK,1,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,1104,Balmumcu Katlı Otoparkı,BEŞİKTAŞ,41.0636,29.0109,400,327,73,KAPALI OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2350,Bayrampaşa Adapark Katlı Otoparkı,BAYRAMPAŞA,41.0647,28.8875,650,0,650,KAPALI OTOPARK,0,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2892,Bayrampaşa Altıntepsi Zemin  Altı Otoparkı,BAYRAMPAŞA,41.0393,28.9029,110,0,110,KAPALI OTOPARK,0,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2909,Bayrampaşa Atatürk Parkı  Zemin Altı Otoparkı,BAYRAMPAŞA,41.0342,28.9123,442,0,442,KAPALI OTOPARK,0,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2683,Bayrampaşa Devlet Hastanesi Cep Otoparkı,BAYRAMPAŞA,41.0414,28.9031,55,50,5,AÇIK OTOPARK,0,0,08:00-19:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3301,Bayrampaşa Kocatepe Mahallesi Zemin Altı Otoparkı,BAYRAMPAŞA,41.0545,28.8964,241,0,241,KAPALI OTOPARK,1,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2053,Bayrampaşa Muratpaşa Yer Altı Otoparkı,BAYRAMPAŞA,41.047,28.9082,300,0,300,KAPALI OTOPARK,0,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3175,Bayrampaşa Spor Kompleksi Zemin Altı Otoparkı,BAYRAMPAŞA,41.0446,28.9106,205,0,205,KAPALI OTOPARK,1,15,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3382,Bayrampaşa Şehit Kamil Balkan Zemin Altı Otoparkı,BAYRAMPAŞA,41.0604,28.9008,235,0,235,KAPALI OTOPARK,1,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2428,Bayrampaşa Yenidoğan Mahallesi Zemin Altı Otoparkı,BAYRAMPAŞA,41.0395,28.9088,120,0,120,KAPALI OTOPARK,0,10,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2468,Bebek Açık,BEŞİKTAŞ,41.077,29.0434,30,0,30,AÇIK OTOPARK,0,0,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3479,Beşiktaş Halk Pazarı Açık Otoparkı,BEŞİKTAŞ,41.0496,29.0004,170,111,59,AÇIK OTOPARK,1,5,24 Saat
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,3257,Beykoz Sahil Cep Otoparkı,BEYKOZ,41.1286,29.0953,100,74,26,AÇIK OTOPARK,0,0,08:00-00:00
2026-08-11T21:23:19.982870+00:00,2026-08-12T00:23:19.982870+03:00,2273,Beykoz Sosyal Tesisleri,BEYKOZ,41.1143,29.0888,130,35,95,AÇIK OTOPARK,0,15,08:00-00:00
